id,genreName,gereId,genre2Name,genre2Id,branchNo,kindNo,skillName,explanation,category,rarity,activeCondition1,activeCondition2,activeCondition3,activeCondition4,activeCondition5,activeCondition6,activeCondition7,activeCondition8,activeCondition9,activeCondition10,effect1,effect2,effect3,effect4,effect5,effect6,effect7,effect8,effect9,effect10,wisepoint,getpoint,evaluationPoint
322,位置設定,2,目標速度,1,1,4,YEAH☆VIVID TIME!,最終直線を走行中に好位置で 追い抜くまたは詰め寄られると わずかに速度を上げる,固有,R,順位 2位以降,順位割合 30%より上位,追い越し対象になっている時間 2秒以上,最終直線 -,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
323,位置設定,2,目標速度,1,2,4,YEAH☆VIVID TIME!,最終直線を走行中に好位置で 追い抜くまたは詰め寄られると わずかに速度を上げる,固有,R,順位割合 20%より上位,順位を上げたとき -,最終直線 -,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
324,位置設定,2,目標速度,1,1,4,Nemesis,最終コーナー以降で中団から 前へ出る時、速度がわずかに上がる,固有,R,順位割合 40~75%,追い越し状態 -,最終コーナー -,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
325,位置設定,2,目標速度,1,1,4,来ます来てます来させます！,レース終盤に前方が詰まると お告げ次第で道をわずかに切り開く,固有,R,フェーズ 終盤以降,順位 3位以降,前方がブロックされる -,,,,,,,,目標速度 0.15[m/s],加速度 0.05[m/s²],継続時間 3秒 × レース距離/1000,,,,,,,,クールダウン 500秒 × レース距離/1000,あり,200Pt
326,位置設定,2,目標速度,1,1,4,I Never Goof Up!,レース終盤のコーナーで 中団以降のポジションから追い抜くと ちょっと前を目指す,固有,R,フェーズ 終盤以降,順位 3位以降,順位を上げたとき -,コーナー -,,,,,,,目標速度 0.05[m/s],加速度 0.1[m/s²],継続時間 3秒 × レース距離/1000,,,,,,,,クールダウン 500秒 × レース距離/1000,あり,200Pt
327,位置設定,2,目標速度,1,1,4,きっとその先へ…！,レース終盤で3番手の時に負けそうに なると速度がわずかに上がる,固有,R,フェーズ 終盤以降,順位 3位,後方バ身差 1バ身以内,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
328,位置設定,2,目標速度,1,1,4,Pride of KING,レースを冷静に運ぶことができると残り 200mで実力発揮、速度が少し上がる,固有,R,残り距離 199~201m,順位 4位以降,順位割合 70%より上位,,,,,,,,自身がかかっていない状態 -,目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
329,位置設定,2,目標速度,1,1,4,晦冥を照らせ永遠の耀き,最終直線に入ったとき好位置につけて いると速度がわずかに上がる 先頭が近い場合は少し上がる,固有,R,最終直線時 -,順位 2~5位,トップとの差 5m以内,,,,,,,,目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
330,位置設定,2,目標速度,1,2,4,晦冥を照らせ永遠の耀き,最終直線に入ったとき好位置につけて いると速度がわずかに上がる 先頭が近い場合は少し上がる,固有,R,最終直線時 -,順位 2~5位,トップとの差 5m以上,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
331,位置設定,2,目標速度,1,1,4,勝ち鬨ワッショイ！,前方にいるとき、レース後半の第3コー ナーで速度をちょっと上げる、または 終盤の向正面でちょっと前に踏み込む,固有,R,フェーズ 終盤,向正面 -,順位 2位以内,,,,,,,,目標速度 0.05[m/s],加速度 0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
332,位置設定,2,目標速度,1,2,4,勝ち鬨ワッショイ！,前方にいるとき、レース後半の第3コー ナーで速度をちょっと上げる、または 終盤の向正面でちょっと前に踏み込む,固有,R,走行距離 50%以降,コーナー -,順位 2位以内,,,,,,,,目標速度 0.05[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
333,位置設定,2,目標速度,1,1,4,憧れは桜を越える！,残り300mを切って好位置にいるとき 前のウマ娘との距離が近いと 速度がわずかに上がる,固有,R,残り距離 300m以降,順位割合 40%より上位,前方バ身差 1バ身以内,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
334,位置設定,2,目標速度,1,1,4,一期の夢、刹那の飛翔,最終直線で後ろのウマ娘と距離が近いと 持久力をわずかに使い 少しの間速度が少し上がる,固有,R,後方バ身差 1バ身以内,最終直線 -,,,,,,,,,目標速度 0.25[m/s],持久力 1% 消耗,継続時間 2.4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
335,位置設定,2,目標速度,1,1,4,麗しき花信風,レース後半に中団から残り持久力に 応じたロングスパートをかけて 速度をほんのわずかに上げ続ける,固有,R,走行距離 50%以降,順位割合 40~80%,,,,,,,,,目標速度 0.035[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
336,位置設定,2,目標速度,1,1,4,絶対は、ボクだ,最終コーナー以降に 前の方で追いすがっていると 最終直線を走行中速度が少し上がる,固有,R,追い越し状態 -,順位 5位以内,順位割合 50%より上位,順位変動がない状態での追い越し継続時間 2秒以上,最終コーナー - + 最終直線 -,,,,,,目標速度 0.25[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
337,位置設定,2,目標速度,1,1,4,グッときて♪Chu,スキルで持久力を回復すると レース後半で前のほうにいる時に わずかに速度を上げる,固有,R,走行距離 50%以降,回復 1回以上,順位 3位以内,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
338,位置設定,2,目標速度,1,1,4,聖夜のミラクルラン！,スキルで持久力を3回以上回復すると レース後半で勝利に向かい ちょっと呼吸を整えて踏み込んでいく,固有,R,回復 3回以上,走行距離 50%以降,,,,,,,,,目標速度 0.05[m/s],加速度 持久力 0.5% 回復,継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
339,位置設定,2,目標速度,1,1,4,最強の名を懸けて,最終コーナー以降に前めで力が尽きかけ 詰め寄られると速度をわずかに上げ続ける,固有,R,残り持久力 45%以下,順位 3位以内,順位割合 50%より上位,後方バ身差 1バ身以内,追い越し対象になっている時間 1秒以上,最終コーナー -,,,,,目標速度 0.15[m/s],継続時間 3.6秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
340,位置設定,2,目標速度,1,1,4,恵福バルカローレ,残り400m地点で先団だと少しの間 速度をわずかに上げる、それまでに7回 スキルを使っている場合は少し上げる,固有,R,残り距離 399~401m,順位割合 40%より上位,レース内でのスキル発動数 7回以上,,,,,,,,目標速度 0.25[m/s],継続時間 2.4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
341,位置設定,2,目標速度,1,2,4,恵福バルカローレ,残り400m地点で先団だと少しの間 速度をわずかに上げる、それまでに7回 スキルを使っている場合は少し上げる,固有,,残り距離 399~401m,順位割合 40%より上位,レース内でのスキル発動数 6回以下,,,,,,,,目標速度 0.15[m/s],継続時間 2.4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
342,位置設定,2,目標速度,1,1,4,翳り退く、さざめきの矢,最終コーナー以降に先団で 詰め寄られるとわずかに速度を上げる,固有,R,順位割合 40%より上位,追い越し対象になっている時間 2秒以上,最終コーナー -,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
343,位置設定,2,目標速度,1,1,4,薫風、永遠なる瞬間を,レース中盤で前の方から 仕掛け始める時に速度がわずかに上がる,固有,R,フェーズ 中盤,順位 3位以降,順位割合 50%より上位,追い越し状態 -,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
344,位置設定,2,目標速度,1,1,4,Presents from X,スタート後からレース後半まで 好位置を維持し続けると レース中盤に速度をわずかに上げる,固有,R,指定の順位以内を維持,40%より上位,フェーズ 中盤,走行距離 50%以降,順位 2位以降,順位割合 40%より上位,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
345,位置設定,2,目標速度,1,1,4,フラワリー☆マニューバ,最終コーナーで前の方で抜くと速度が後 ろの方で抜くと加速力がわずかに上がる,固有,R,順位割合 40%より上位,順位を上げたとき -,最終コーナー -,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
346,位置設定,2,目標速度,1,2,4,フラワリー☆マニューバ,最終コーナーで前の方で抜くと速度が後 ろの方で抜くと加速力がわずかに上がる,固有,R,順位割合 50~80%,順位を上げたとき -,最終コーナー -,,,,,,,,加速度 0.2[m/s²],継続時間 2.4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
347,位置設定,2,目標速度,1,1,4,オペレーション・Cacao,中盤のコーナーで先団を走行中 後ろに他ウマ娘がいるとほんのわずかに 息を入れ、さらに速度をわずかに上げる,固有,R,順位 4位以内,フェーズ 中盤,後方バ身差 3バ身以内,コーナー -,,,,,,,目標速度 0.15[m/s],持久力 0.35% 回復,継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
348,位置設定,2,目標速度,1,1,4,Guten Appetit♪,最終コーナー以降に3回追い抜くと 最終直線で速度をわずかに上げ続ける,固有,R,最終コーナー以降で追い抜き 3人以上,最終直線 -,,,,,,,,,目標速度 0.15[m/s],継続時間 3.6秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
349,位置設定,2,目標速度,1,1,4,GET DOWN,最終コーナー走行中に中団で競り合うと ちょっと抜け出しやすくなる,固有,R,順位割合 30~70%,競り合い秒数 2秒以上,最終コーナー -,,,,,,,,目標速度 0.05[m/s],加速度 0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
350,位置設定,2,目標速度,1,1,4,ぐるぐるマミートリック♡,最終直線を好位置で走行中 前のウマ娘との距離が近いと ちょっと抜け出しやすくなる,固有,R,順位 4位以内,前方バ身差 1バ身以内,最終直線 ,,,,,,,,目標速度 0.05[m/s],加速度 0.1[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,あり,200Pt,180Pt
351,位置設定,2,目標速度,1,1,4,113転び114起き,最終コーナーで先頭から離されていると その距離が遠いほど頑張り続けて 速度をちょっとずつ上げる,固有,R,トップとの差 7m以上,最終コーナー -,,,,,,,,,目標速度 0.05[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
352,位置設定,2,目標速度,1,1,4,禾スナハチ登ル,レース後半に後方で詰め寄られると 幸運パワーが身体に実り 速度がわずかに上がる,固有,R,走行距離 50%以降,順位割合 40%より下位,追い越し対象になっている時間 2秒以上,,,,,,,,目標速度 0.15[m/s],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,200Pt,180Pt
353,位置設定,2,加速度設定,2,1,1,紅焔ギア/LP1211-M,最終コーナー以降で前の方にいると ギアを変えて加速力が上がる,固有,SSR（★★★）,順位 5位以内,順位割合 50%より上位,最終コーナー -,,,,,,,,固有Lv5,加速度 0.433[m/s²],継続時間 4秒 × レース距離/1000,クールダウン  -,,,,,,,なし,-,340Pt
354,位置設定,2,加速度設定,2,1,1,ヴィクトリーショット！,最終直線が迫ったとき好位置にいると 弾みを付けて加速力が上がる,固有,SSR（★★★）,最終コーナー後半 -,順位 3位以降,順位割合 40%より上位,,,,,,,,固有Lv5,加速度 0.433[m/s²],継続時間 4秒 × レース距離/1000,クールダウン  -,,,,,,,なし,-,340Pt
355,位置設定,2,加速度設定,2,1,1,アングリング×スキーミング,レース終盤のコーナーで先頭にいると これ幸いと加速力を上げる,固有,SSR（★★★）,フェーズ 終盤以降,順位 1位,コーナー -,,,,,,,,固有Lv5,加速度 0.433[m/s²],継続時間 4秒 × レース距離/1000,クールダウン  -,,,,,,,なし,-,340Pt
356,位置設定,2,加速度設定,2,1,1,レッツ・アナボリック！,レース終盤のコーナーで前の位置に つこうとして加速力が上がる,固有,SSR（★★）,フェーズ 終盤以降,順位割合 65~70%,コーナー -,,,,,,,,固有Lv5,加速度 0.433[m/s²],継続時間 4秒 × レース距離/1000,クールダウン  -,,,,,,,なし,-,340Pt
357,位置設定,2,加速度設定,2,1,1,KEEP IT REAL.,レース後半に中団から仕掛け始める時に 持てるパフォーマンスを発揮して 加速力を少しずつ上げる,固有,SSR（★★★）,走行距離 50%以降,順位割合 40~70%,追い越し状態 -,,,,,,,,固有Lv5,加速度 0.324[m/s²],継続時間 6秒 × レース距離/1000,クールダウン -,,,,,,,なし,-,340Pt
358,位置設定,2,加速度設定,2,1,1,彼方、その先へ…,落ち着いたまま、中盤の仕掛けどころの または終盤の勝負どころのコーナーを 中団で進むと奮い立ち加速力が上がる,固有,SSR（★★★）,フェーズ 終盤以降,順位割合 50~70%,最終ではないコーナー -,自身がかかっていない状態 -,,,,,,,固有Lv5,加速度,0.433[m/s²],継続時間,4秒 × レース距離/1000,クールダウン,,,,,なし,-,340Pt
359,位置設定,2,加速度設定,2,2,1,彼方、その先へ…,落ち着いたまま、中盤の仕掛けどころの または終盤の勝負どころのコーナーを 中団で進むと奮い立ち加速力が上がる,固有,SSR（★★★）,フェーズ 中盤,順位割合 50~70%,最終コーナー -,自身がかかっていない状態 -,,,,,,,固有Lv5,加速度,0.433[m/s²],継続時間,4秒 × レース距離/1000,クールダウン,,,,,なし,-,340Pt
360,位置設定,2,加速度設定,2,1,1,コンドル猛撃波,最終コーナーで中団から前を狙う時 魂を燃え滾らせて加速力を上げる,固有,SSR（★★★）,追い越し状態 -,順位 4位以降,順位割合 75%より上位,最終コーナー -,,,,,,,固有Lv5,加速度,0.433[m/s²],継続時間,4秒 × レース距離/1000,クールダウン,,,,,なし,-,340Pt
361,位置設定,2,加速度設定,2,1,2,曲線のソムリエ,華麗なコーナーワークで 加速力が上がる,特定条件,SR,全てのコーナーのどこか -,,,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
362,位置設定,2,加速度設定,2,1,4,コーナー加速○,華麗なコーナーワークで 加速力がわずかに上がる,特定条件,R,全てのコーナーのどこか -,,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
363,位置設定,2,加速度設定,2,1,3,コーナー加速×,ぎこちないコーナーワークで 加速力が少し下がる,特定条件,R,全てのコーナーのどこか -,,,,,,,,,,加速度 -0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,,あり,100Pt,-262Pt
364,位置設定,2,加速度設定,2,1,2,一陣の風,直線で加速力が上がる,特定条件,SR,直線のどこか -,,,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,,あり,170Pt,508Pt
365,位置設定,2,加速度設定,2,1,4,直線加速,直線で加速力がわずかに上がる,特定条件,R,直線のどこか -,,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,,あり,170Pt,217Pt
366,位置設定,2,加速度設定,2,1,2,ノンストップガール,ラストスパートで前が塞がれた時の 立ち回りがうまくなる,終盤,SR,近くのレーン前方にウマ娘がいる秒数 1秒以上,ラストスパート -,残り持久力 1%以上,,,,,,,,加速度 0.4[m/s²],横移動速度 0.025[m/s],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,あり,150Pt,394Pt
367,位置設定,2,加速度設定,2,1,4,垂れウマ回避,ラストスパートで前が塞がれた時の 立ち回りがわずかにうまくなる,終盤,R,近くのレーン前方にウマ娘がいる秒数 1秒以上,ラストスパート -,残り持久力 1%以上,,,,,,,,加速度 0.2[m/s²],横移動速度 0.005[m/s],継続時間 3秒 × レース距離/1000,クールダウン 30秒 × レース距離/1000,,,,,,,あり,150Pt,174Pt
368,位置設定,2,加速度設定,2,1,2,先手必勝,レース序盤で 前に行きやすくなる＜作戦・逃げ＞,序盤,SR,作戦 逃げ,フェーズ 序盤,,,,,,,,,加速度 0.4[m/s²],継続時間 1.2秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,334Pt
369,位置設定,2,加速度設定,2,1,4,先駆け,レース序盤でわずかに 前に行きやすくなる＜作戦・逃げ＞,序盤,R,作戦 逃げ,フェーズ 序盤,,,,,,,,,加速度 0.2[m/s²],継続時間 1.2秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,217Pt
370,位置設定,2,加速度設定,2,1,2,逃亡者,最終コーナーで先頭を キープしやすくなる＜作戦・逃げ＞,終盤,SR,作戦 逃げ,最終コーナーのどこか -,順位 1位,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
371,位置設定,2,加速度設定,2,1,4,押し切り準備,最終コーナーで先頭をわずかに キープしやすくなる＜作戦・逃げ＞,終盤,R,作戦 逃げ,最終コーナーのどこか -,順位 1位,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
372,位置設定,2,加速度設定,2,1,2,乗り換え上手,レース終盤で加速力が上がる ＜作戦・差し＞,終盤,SR,作戦 差し,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,加速度 0.4[m/s²],継続時間 1.8秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
373,位置設定,2,加速度設定,2,1,4,差し切り体勢,レース終盤で加速力がわずかに上がる ＜作戦・差し＞,終盤,R,作戦 差し,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,加速度 0.2[m/s²],継続時間 1.8秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
374,位置設定,2,加速度設定,2,1,2,迫る影,ラストスパートの直線で 加速力が上がる＜作戦・追込＞,終盤,SR,作戦 追込,ラストスパート -,直線 -,,,,,,,,加速度 0.4[m/s²],継続時間 0.9秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
375,位置設定,2,加速度設定,2,1,4,直線一気,ラストスパートの直線で 加速力がわずかに上がる＜作戦・追込＞,終盤,R,作戦 追込,ラストスパート -,直線 -,,,,,,,,加速度 0.2[m/s²],継続時間 0.9秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
376,位置設定,2,加速度設定,2,1,2,スプリントターボ,直線で加速力が上がる ＜短距離＞,特定条件,SR,レースの距離 短距離,直線のどこか -,,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
377,位置設定,2,加速度設定,2,1,4,スプリントギア,直線で加速力がわずかに上がる ＜短距離＞,特定条件,R,レースの距離 短距離,直線のどこか -,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
378,位置設定,2,加速度設定,2,1,2,豪脚,レース終盤に後ろの方だと 追い抜く力が上がる＜マイル＞,終盤,SR,レースの距離 マイル,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
379,位置設定,2,加速度設定,2,1,4,上昇気流,レース終盤に後ろの方だと 追い抜く力がわずかに上がる＜マイル＞,終盤,R,レースの距離 マイル,該当フェーズのどこか 終盤,順位割合 50%より下位,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
380,位置設定,2,加速度設定,2,1,2,プランX,レース終盤が迫ったとき前の方にいると 抜かしやすくなる＜短距離＞,中盤,SR,レースの距離 短距離,中盤後半のどこか -,順位 2位以降,順位割合,50%より上位,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
381,位置設定,2,加速度設定,2,1,4,善後策,レース終盤が迫ったとき前の方にいると わずかに抜かしやすくなる＜短距離＞,中盤,R,レースの距離 短距離,中盤後半のどこか -,順位 2位以降,順位割合 50%より上位,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
382,位置設定,2,加速度設定,2,1,2,アクセル全開！,レース中盤に追い抜くと 加速力が上がる＜マイル＞,中盤,SR,レースの距離 マイル,フェーズ 中盤,順位を上げたとき -,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,508Pt
383,位置設定,2,加速度設定,2,1,4,アクセラレーション,レース中盤に追い抜くと 加速力がわずかに上がる＜マイル＞,中盤,R,レースの距離 マイル,フェーズ 中盤,順位を上げたとき -,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
384,位置設定,2,加速度設定,2,1,2,再燃焼,レース中盤にハナを取れていないと 加速力が上がる＜作戦・逃げ＞,中盤,SR,作戦 逃げ,該当フェーズのどこか 中盤,順位 2位以降,,,,,,,,加速度 0.4[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,508Pt
385,位置設定,2,加速度設定,2,1,4,二の矢,レース中盤にハナを取れていないと 加速力がわずかに上がる＜作戦・逃げ＞,中盤,R,作戦 逃げ,該当フェーズのどこか 中盤,順位 2位以降,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
386,位置設定,2,加速度設定,2,1,2,技巧派,コース取りが少しスムーズになる ＜作戦・先行＞,特定条件,SR,作戦 先行,レーン移動 1レーン,,,,,,,,,加速度 0.3[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,334Pt
387,位置設定,2,加速度設定,2,2,2,技巧派,コース取りが少しスムーズになる ＜作戦・先行＞,特定条件,SR,作戦 先行,レーン移動 2レーン,,,,,,,,,加速度 0.3[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,334Pt
388,位置設定,2,加速度設定,2,1,4,巧みなステップ,コース取りがわずかにスムーズになる ＜作戦・先行＞,特定条件,R,作戦 先行,レーン移動 1レーン,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,217Pt
389,位置設定,2,加速度設定,2,2,4,巧みなステップ,コース取りがわずかにスムーズになる ＜作戦・先行＞,特定条件,R,作戦 先行,レーン移動 2レーン,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,217Pt
390,位置設定,2,加速度設定,2,1,2,決意の直滑降,下り坂が少し得意になる ＜作戦・先行＞,特定条件,SR,作戦,先行,どこかの下り坂,-,,,,,,,加速度 0.3[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,334Pt
391,位置設定,2,加速度設定,2,1,4,直滑降,下り坂がわずかに得意になる ＜作戦・先行＞,特定条件,R,作戦 先行,どこかの下り坂 -,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,217Pt
392,位置設定,2,加速度設定,2,1,2,くじけぬ精神,レース中盤に後ろの方にいると 加速力が少し上がる＜作戦・先行＞,中盤,SR,作戦 先行,該当フェーズのどこか 中盤,順位割合 40%より下位,,,,,,,,加速度 0.3[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,334Pt
393,位置設定,2,加速度設定,2,1,4,まき直し,レース中盤に後ろの方にいると 加速力がわずかに上がる＜作戦・先行＞,中盤,R,作戦 先行,該当フェーズのどこか 中盤,順位割合 40%より下位,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,217Pt
394,位置設定,2,加速度設定,2,1,2,努力家,追い抜こうとするときしばらくの間 加速力が少し上がる＜作戦・差し＞,特定条件,SR,作戦 差し,追い越し状態 -,該当フェーズ内のスキル不発秒数 5秒,,,,,,,,加速度 0.3[m/s²],継続時間 4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,334Pt
395,位置設定,2,加速度設定,2,1,4,がんばり屋,追い抜こうとするときしばらくの間 加速力がわずかに上がる＜作戦・差し＞,特定条件,R,作戦 差し,追い越し状態 -,該当フェーズ内のスキル不発秒数 5秒,,,,,,,,加速度 0.2[m/s²],継続時間 4秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,120Pt,217Pt
396,位置設定,2,加速度設定,2,1,4,登山家,上り坂がわずかに上手くなる,特定条件,R,どこかの上り坂 -,,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,160Pt,217Pt
397,位置設定,2,加速度設定,2,1,4,地固め,レース序盤にスキルを多く発動すると 加速力がわずかに上がる,序盤,R,レース序盤のスキル発動数 3回以上,,,,,,,,,,加速度 0.2[m/s²],継続時間 3秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,100Pt,217Pt
398,位置設定,2,加速度設定,2,1,4,真っ向勝負,レース終盤に前方にいると 加速力がわずかに上がる＜作戦・先行＞,終盤,R,作戦 先行,該当フェーズのどこか 終盤,順位割合 50%より上位,,,,,,,,加速度 0.2[m/s²],継続時間 1.8秒 × レース距離/1000,クールダウン 500秒 × レース距離/1000,,,,,,,,あり,180Pt,217Pt
